GameKey,DateKey,DeveloperKey,PublisherKey,PlatfromKey,StoreKey,ESRBKey,PublicRating,Metacritic,Playtime,OwnerReviews
greedfall,2019-09-10,spiders,focus-home-interactive,pc,gog,mature,3.48,74.0,4,157
greedfall,2019-09-10,spiders,focus-home-interactive,pc,xbox-store,mature,3.48,74.0,4,157
greedfall,2019-09-10,spiders,focus-home-interactive,pc,steam,mature,3.48,74.0,4,157
greedfall,2019-09-10,spiders,focus-home-interactive,xbox-one,xbox-store,mature,3.48,74.0,4,157
greedfall,2019-09-10,spiders,focus-home-interactive,playstation4,playstation-store,mature,3.48,74.0,4,157
world-war-z,2019-04-16,saber-interactive,focus-home-interactive,pc,epic-games,teen,3.45,70.0,0,203
world-war-z,2019-04-16,saber-interactive,focus-home-interactive,pc,xbox-store,teen,3.45,70.0,0,203
world-war-z,2019-04-16,saber-interactive,focus-home-interactive,xbox-one,xbox-store,teen,3.45,70.0,0,203
world-war-z,2019-04-16,saber-interactive,focus-home-interactive,playstation4,playstation-store,teen,3.45,70.0,0,203
crackdown-3,2019-02-15,sumo-digital,microsoft-studios,pc,xbox-store,mature,2.86,57.0,0,212
crackdown-3,2019-02-15,sumo-digital,microsoft-studios,xbox-one,xbox-store,mature,2.86,57.0,0,212
fire-emblem-three-houses,2019-07-26,intelligent-systems,nintendo,nintendo-switch,nintendo,teen,4.36,89.0,0,293
age-of-wonders-planetfall,2019-08-05,paradox-interactive,paradox-interactive,pc,xbox-store,teen,3.54,81.0,3,52
age-of-wonders-planetfall,2019-08-05,paradox-interactive,paradox-interactive,pc,gog,teen,3.54,81.0,3,52
age-of-wonders-planetfall,2019-08-05,paradox-interactive,paradox-interactive,pc,steam,teen,3.54,81.0,3,52
age-of-wonders-planetfall,2019-08-05,paradox-interactive,paradox-interactive,xbox-one,xbox-store,teen,3.54,81.0,3,52
age-of-wonders-planetfall,2019-08-05,paradox-interactive,paradox-interactive,playstation4,playstation-store,teen,3.54,81.0,3,52
code-vein,2019-09-26,bandai-namco-entertainment-america-inc,bandai-namco-entertainment,pc,steam,not-yet-rated,3.59,72.0,7,105
code-vein,2019-09-26,bandai-namco-entertainment-america-inc,bandai-namco-entertainment,pc,xbox-store,not-yet-rated,3.59,72.0,7,105
code-vein,2019-09-26,bandai-namco-entertainment-america-inc,bandai-namco-entertainment,xbox-one,xbox-store,not-yet-rated,3.59,72.0,7,105
code-vein,2019-09-26,bandai-namco-entertainment-america-inc,bandai-namco-entertainment,playstation4,playstation-store,not-yet-rated,3.59,72.0,7,105
erica,2019-08-19,flavourworks,independent,playstation4,playstation-store,not-yet-rated,3.23,,0,107
erica,2019-08-19,flavourworks,independent,ios,apple-appstore,not-yet-rated,3.23,,0,107
erica,2019-08-19,flavourworks,independent,android,google-play,not-yet-rated,3.23,,0,107
f1-2019,2019-06-28,codemasters,codemasters,pc,xbox-store,not-yet-rated,3.89,87.0,7,61
f1-2019,2019-06-28,codemasters,codemasters,pc,steam,not-yet-rated,3.89,87.0,7,61
f1-2019,2019-06-28,codemasters,codemasters,xbox-one,xbox-store,not-yet-rated,3.89,87.0,7,61
f1-2019,2019-06-28,codemasters,codemasters,playstation4,playstation-store,not-yet-rated,3.89,87.0,7,61
efootball-pes-2020,2019-09-10,konami-digital-entertainment,konami,pc,steam,everyone-10-plus,3.27,82.0,2,97
efootball-pes-2020,2019-09-10,konami-digital-entertainment,konami,playstation4,playstation-store,everyone-10-plus,3.27,82.0,2,97
efootball-pes-2020,2019-09-10,konami-digital-entertainment,konami,ios,apple-appstore,everyone-10-plus,3.27,82.0,2,97
efootball-pes-2020,2019-09-10,konami-digital-entertainment,konami,android,google-play,everyone-10-plus,3.27,82.0,2,97
supraland,2019-04-04,supra-games,supra-games,pc,xbox-store,not-yet-rated,4.02,87.0,4,51
supraland,2019-04-04,supra-games,supra-games,pc,gog,not-yet-rated,4.02,87.0,4,51
supraland,2019-04-04,supra-games,supra-games,pc,steam,not-yet-rated,4.02,87.0,4,51
supraland,2019-04-04,supra-games,supra-games,xbox-one,xbox-store,not-yet-rated,4.02,87.0,4,51
supraland,2019-04-04,supra-games,supra-games,playstation4,playstation-store,not-yet-rated,4.02,87.0,4,51
supraland,2019-04-04,supra-games,supra-games,nintendo-switch,nintendo,not-yet-rated,4.02,87.0,4,51
supraland,2019-04-04,supra-games,supra-games,linux,xbox-store,not-yet-rated,4.02,87.0,4,51
supraland,2019-04-04,supra-games,supra-games,linux,gog,not-yet-rated,4.02,87.0,4,51
supraland,2019-04-04,supra-games,supra-games,linux,steam,not-yet-rated,4.02,87.0,4,51
generation-zero-2019,2019-03-26,avalanche-studios,avalanche-studios,pc,xbox-store,teen,2.31,49.0,3,53
generation-zero-2019,2019-03-26,avalanche-studios,avalanche-studios,pc,steam,teen,2.31,49.0,3,53
generation-zero-2019,2019-03-26,avalanche-studios,avalanche-studios,xbox-one,xbox-store,teen,2.31,49.0,3,53
generation-zero-2019,2019-03-26,avalanche-studios,avalanche-studios,playstation4,playstation-store,teen,2.31,49.0,3,53
a-short-hike,2019-07-29,adamgryu,adamgryu,pc,epic-games,everyone,4.34,84.0,2,149
a-short-hike,2019-07-29,adamgryu,adamgryu,pc,gog,everyone,4.34,84.0,2,149
a-short-hike,2019-07-29,adamgryu,adamgryu,pc,steam,everyone,4.34,84.0,2,149
a-short-hike,2019-07-29,adamgryu,adamgryu,nintendo-switch,nintendo,everyone,4.34,84.0,2,149
a-short-hike,2019-07-29,adamgryu,adamgryu,macos,apple-appstore,everyone,4.34,84.0,2,149
a-short-hike,2019-07-29,adamgryu,adamgryu,linux,epic-games,everyone,4.34,84.0,2,149
a-short-hike,2019-07-29,adamgryu,adamgryu,linux,gog,everyone,4.34,84.0,2,149
a-short-hike,2019-07-29,adamgryu,adamgryu,linux,steam,everyone,4.34,84.0,2,149
mordhau,2019-04-29,triternion,triternion,pc,steam,mature,3.99,81.0,7,141
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,pc,xbox-store,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,pc,itch,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,pc,gog,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,pc,steam,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,xbox-one,xbox-store,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,nintendo-switch,nintendo,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,macos,apple-appstore,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,linux,xbox-store,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,linux,itch,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,linux,gog,not-yet-rated,4.0,75.0,2,83
pikuniku-2,2019-01-03,alan-zucconi,devolver-digital,linux,steam,not-yet-rated,4.0,75.0,2,83
yooka-laylee-and-the-impossible-lair,2019-10-07,playtonic-games,team17-digital-ltd,pc,epic-games,everyone,3.88,82.0,2,24
yooka-laylee-and-the-impossible-lair,2019-10-07,playtonic-games,team17-digital-ltd,pc,xbox-store,everyone,3.88,82.0,2,24
yooka-laylee-and-the-impossible-lair,2019-10-07,playtonic-games,team17-digital-ltd,pc,gog,everyone,3.88,82.0,2,24
yooka-laylee-and-the-impossible-lair,2019-10-07,playtonic-games,team17-digital-ltd,pc,steam,everyone,3.88,82.0,2,24
yooka-laylee-and-the-impossible-lair,2019-10-07,playtonic-games,team17-digital-ltd,xbox-one,xbox-store,everyone,3.88,82.0,2,24
yooka-laylee-and-the-impossible-lair,2019-10-07,playtonic-games,team17-digital-ltd,playstation4,playstation-store,everyone,3.88,82.0,2,24
yooka-laylee-and-the-impossible-lair,2019-10-07,playtonic-games,team17-digital-ltd,nintendo-switch,nintendo,everyone,3.88,82.0,2,24
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,pc,gog,everyone,3.71,76.0,4,72
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,pc,xbox-store,everyone,3.71,76.0,4,72
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,pc,steam,everyone,3.71,76.0,4,72
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,xbox-one,xbox-store,everyone,3.71,76.0,4,72
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,playstation4,playstation-store,everyone,3.71,76.0,4,72
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,nintendo-switch,nintendo,everyone,3.71,76.0,4,72
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,macos,apple-appstore,everyone,3.71,76.0,4,72
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,linux,gog,everyone,3.71,76.0,4,72
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,linux,xbox-store,everyone,3.71,76.0,4,72
tropico-6,2019-03-28,limbic-entertainment,kalypso-media,linux,steam,everyone,3.71,76.0,4,72
luigis-mansion-3,2019-10-31,nintendo,nintendo,nintendo-switch,nintendo,everyone,4.28,86.0,0,189
trine-4-the-nightmare-prince,2019-10-07,frozenbyte,frozenbyte,pc,xbox-store,everyone-10-plus,4.03,80.0,4,60
trine-4-the-nightmare-prince,2019-10-07,frozenbyte,frozenbyte,pc,gog,everyone-10-plus,4.03,80.0,4,60
trine-4-the-nightmare-prince,2019-10-07,frozenbyte,frozenbyte,pc,steam,everyone-10-plus,4.03,80.0,4,60
trine-4-the-nightmare-prince,2019-10-07,frozenbyte,frozenbyte,xbox-one,xbox-store,everyone-10-plus,4.03,80.0,4,60
trine-4-the-nightmare-prince,2019-10-07,frozenbyte,frozenbyte,playstation4,playstation-store,everyone-10-plus,4.03,80.0,4,60
trine-4-the-nightmare-prince,2019-10-07,frozenbyte,frozenbyte,nintendo-switch,nintendo,everyone-10-plus,4.03,80.0,4,60
american-fugitive,2019-05-21,fallen-tree-games,curve-digital,pc,xbox-store,mature,3.06,66.0,3,31
american-fugitive,2019-05-21,fallen-tree-games,curve-digital,pc,steam,mature,3.06,66.0,3,31
american-fugitive,2019-05-21,fallen-tree-games,curve-digital,xbox-one,xbox-store,mature,3.06,66.0,3,31
american-fugitive,2019-05-21,fallen-tree-games,curve-digital,playstation4,playstation-store,mature,3.06,66.0,3,31
american-fugitive,2019-05-21,fallen-tree-games,curve-digital,nintendo-switch,nintendo,mature,3.06,66.0,3,31
resident-evil-2-biohazard-re2-1-shot-demo,2019-01-11,capcom,capcom,xbox-one,,adults-only,4.2,,1,169
resident-evil-2-biohazard-re2-1-shot-demo,2019-01-11,capcom,capcom,playstation4,,adults-only,4.2,,1,169
we-were-here-together,2019-10-10,total-mayhem-games,total-mayhem-games,pc,xbox-store,not-yet-rated,4.0,74.0,6,26
we-were-here-together,2019-10-10,total-mayhem-games,total-mayhem-games,pc,steam,not-yet-rated,4.0,74.0,6,26
we-were-here-together,2019-10-10,total-mayhem-games,total-mayhem-games,xbox-one,xbox-store,not-yet-rated,4.0,74.0,6,26
we-were-here-together,2019-10-10,total-mayhem-games,total-mayhem-games,macos,apple-appstore,not-yet-rated,4.0,74.0,6,26
we-were-here-together,2019-10-10,total-mayhem-games,total-mayhem-games,linux,xbox-store,not-yet-rated,4.0,74.0,6,26
we-were-here-together,2019-10-10,total-mayhem-games,total-mayhem-games,linux,steam,not-yet-rated,4.0,74.0,6,26
islanders,2019-04-04,grizzlygames,grizzlygames,pc,steam,not-yet-rated,3.75,,2,91
islanders,2019-04-04,grizzlygames,grizzlygames,macos,apple-appstore,not-yet-rated,3.75,,2,91
islanders,2019-04-04,grizzlygames,grizzlygames,linux,steam,not-yet-rated,3.75,,2,91
observation,2019-05-21,devolver-digital,devolver-digital,pc,xbox-store,mature,3.94,77.0,2,126
observation,2019-05-21,devolver-digital,devolver-digital,pc,gog,mature,3.94,77.0,2,126
observation,2019-05-21,devolver-digital,devolver-digital,pc,steam,mature,3.94,77.0,2,126
observation,2019-05-21,devolver-digital,devolver-digital,pc,epic-games,mature,3.94,77.0,2,126
observation,2019-05-21,devolver-digital,devolver-digital,xbox-one,xbox-store,mature,3.94,77.0,2,126
observation,2019-05-21,devolver-digital,devolver-digital,playstation4,playstation-store,mature,3.94,77.0,2,126
the-bards-tale-iv-directors-cut,2019-08-27,inxile-entertainment-2,inxile-entertainment,pc,steam,not-yet-rated,3.21,,2,24
the-bards-tale-iv-directors-cut,2019-08-27,inxile-entertainment-2,inxile-entertainment,pc,xbox-store,not-yet-rated,3.21,,2,24
the-bards-tale-iv-directors-cut,2019-08-27,inxile-entertainment-2,inxile-entertainment,xbox-one,xbox-store,not-yet-rated,3.21,,2,24
the-bards-tale-iv-directors-cut,2019-08-27,inxile-entertainment-2,inxile-entertainment,playstation4,playstation-store,not-yet-rated,3.21,,2,24
the-bards-tale-iv-directors-cut,2019-08-27,inxile-entertainment-2,inxile-entertainment,macos,apple-appstore,not-yet-rated,3.21,,2,24
the-bards-tale-iv-directors-cut,2019-08-27,inxile-entertainment-2,inxile-entertainment,linux,steam,not-yet-rated,3.21,,2,24
the-bards-tale-iv-directors-cut,2019-08-27,inxile-entertainment-2,inxile-entertainment,linux,xbox-store,not-yet-rated,3.21,,2,24
barotrauma,2019-06-05,undertow-games,fakefish,pc,steam,not-yet-rated,3.57,,3,21
barotrauma,2019-06-05,undertow-games,fakefish,macos,apple-appstore,not-yet-rated,3.57,,3,21
barotrauma,2019-06-05,undertow-games,fakefish,linux,steam,not-yet-rated,3.57,,3,21
astral-chain,2019-08-30,platinumgames,nintendo,nintendo-switch,nintendo,not-yet-rated,4.3,87.0,0,159
ape-out,2019-02-28,devolver-digital,devolver-digital,pc,epic-games,not-yet-rated,4.04,84.0,2,188
ape-out,2019-02-28,devolver-digital,devolver-digital,pc,itch,not-yet-rated,4.04,84.0,2,188
ape-out,2019-02-28,devolver-digital,devolver-digital,pc,gog,not-yet-rated,4.04,84.0,2,188
ape-out,2019-02-28,devolver-digital,devolver-digital,pc,steam,not-yet-rated,4.04,84.0,2,188
ape-out,2019-02-28,devolver-digital,devolver-digital,nintendo-switch,nintendo,not-yet-rated,4.04,84.0,2,188
tannenberg,2019-02-13,blackmill-games,blackmill-games,pc,xbox-store,everyone,3.34,,3,32
tannenberg,2019-02-13,blackmill-games,blackmill-games,pc,steam,everyone,3.34,,3,32
tannenberg,2019-02-13,blackmill-games,blackmill-games,xbox-one,xbox-store,everyone,3.34,,3,32
tannenberg,2019-02-13,blackmill-games,blackmill-games,playstation4,playstation-store,everyone,3.34,,3,32
tannenberg,2019-02-13,blackmill-games,blackmill-games,macos,apple-appstore,everyone,3.34,,3,32
tannenberg,2019-02-13,blackmill-games,blackmill-games,linux,xbox-store,everyone,3.34,,3,32
tannenberg,2019-02-13,blackmill-games,blackmill-games,linux,steam,everyone,3.34,,3,32
night-call,2019-07-16,monkey-moon,raw-fury,pc,xbox-store,not-yet-rated,3.26,,1,22
night-call,2019-07-16,monkey-moon,raw-fury,pc,gog,not-yet-rated,3.26,,1,22
night-call,2019-07-16,monkey-moon,raw-fury,pc,steam,not-yet-rated,3.26,,1,22
night-call,2019-07-16,monkey-moon,raw-fury,xbox-one,xbox-store,not-yet-rated,3.26,,1,22
night-call,2019-07-16,monkey-moon,raw-fury,nintendo-switch,nintendo,not-yet-rated,3.26,,1,22
night-call,2019-07-16,monkey-moon,raw-fury,macos,apple-appstore,not-yet-rated,3.26,,1,22
gods-trigger,2019-04-18,one-more-level,techland-publishing,pc,gog,not-yet-rated,3.12,,2,32
gods-trigger,2019-04-18,one-more-level,techland-publishing,pc,xbox-store,not-yet-rated,3.12,,2,32
gods-trigger,2019-04-18,one-more-level,techland-publishing,pc,steam,not-yet-rated,3.12,,2,32
gods-trigger,2019-04-18,one-more-level,techland-publishing,xbox-one,xbox-store,not-yet-rated,3.12,,2,32
gods-trigger,2019-04-18,one-more-level,techland-publishing,playstation4,playstation-store,not-yet-rated,3.12,,2,32
bright-memory,2019-01-12,fyqd-personal-studio,fyqd-personal-studio,pc,xbox-store,not-yet-rated,3.72,,1,74
bright-memory,2019-01-12,fyqd-personal-studio,fyqd-personal-studio,pc,steam,not-yet-rated,3.72,,1,74
bright-memory,2019-01-12,fyqd-personal-studio,fyqd-personal-studio,pc,gog,not-yet-rated,3.72,,1,74
bright-memory,2019-01-12,fyqd-personal-studio,fyqd-personal-studio,xbox-one,xbox-store,not-yet-rated,3.72,,1,74
dark-future-blood-red-states,2019-05-15,auroch-digital,auroch-digital,pc,gog,not-yet-rated,0.0,,4,5
dark-future-blood-red-states,2019-05-15,auroch-digital,auroch-digital,pc,steam,not-yet-rated,0.0,,4,5
super-mario-maker-2,2019-06-28,,nintendo,nintendo-switch,nintendo,not-yet-rated,4.28,88.0,0,210
the-occupation,2019-03-04,white-paper-games,humble-bundle,pc,xbox-store,mature,3.26,67.0,3,23
the-occupation,2019-03-04,white-paper-games,humble-bundle,pc,steam,mature,3.26,67.0,3,23
the-occupation,2019-03-04,white-paper-games,humble-bundle,pc,gog,mature,3.26,67.0,3,23
the-occupation,2019-03-04,white-paper-games,humble-bundle,xbox-one,xbox-store,mature,3.26,67.0,3,23
the-occupation,2019-03-04,white-paper-games,humble-bundle,playstation4,playstation-store,mature,3.26,67.0,3,23
little-big-workshop,2019-10-16,mirage-game-studios,handygames,pc,xbox-store,not-yet-rated,3.63,,4,19
little-big-workshop,2019-10-16,mirage-game-studios,handygames,pc,gog,not-yet-rated,3.63,,4,19
little-big-workshop,2019-10-16,mirage-game-studios,handygames,pc,steam,not-yet-rated,3.63,,4,19
little-big-workshop,2019-10-16,mirage-game-studios,handygames,xbox-one,xbox-store,not-yet-rated,3.63,,4,19
little-big-workshop,2019-10-16,mirage-game-studios,handygames,playstation4,playstation-store,not-yet-rated,3.63,,4,19
little-big-workshop,2019-10-16,mirage-game-studios,handygames,macos,apple-appstore,not-yet-rated,3.63,,4,19
legend-of-keepers-prologue,2019-09-26,goblinz-studio,goblinz-studio,pc,gog,not-yet-rated,2.75,,1,24
legend-of-keepers-prologue,2019-09-26,goblinz-studio,goblinz-studio,pc,steam,not-yet-rated,2.75,,1,24
legend-of-keepers-prologue,2019-09-26,goblinz-studio,goblinz-studio,macos,apple-appstore,not-yet-rated,2.75,,1,24
legend-of-keepers-prologue,2019-09-26,goblinz-studio,goblinz-studio,linux,gog,not-yet-rated,2.75,,1,24
legend-of-keepers-prologue,2019-09-26,goblinz-studio,goblinz-studio,linux,steam,not-yet-rated,2.75,,1,24
felix-the-reaper,2019-10-16,kong-orange,daedalic-entertainment,pc,xbox-store,teen,3.18,,2,38
felix-the-reaper,2019-10-16,kong-orange,daedalic-entertainment,pc,gog,teen,3.18,,2,38
felix-the-reaper,2019-10-16,kong-orange,daedalic-entertainment,pc,steam,teen,3.18,,2,38
felix-the-reaper,2019-10-16,kong-orange,daedalic-entertainment,xbox-one,xbox-store,teen,3.18,,2,38
felix-the-reaper,2019-10-16,kong-orange,daedalic-entertainment,playstation4,playstation-store,teen,3.18,,2,38
felix-the-reaper,2019-10-16,kong-orange,daedalic-entertainment,nintendo-switch,nintendo,teen,3.18,,2,38
felix-the-reaper,2019-10-16,kong-orange,daedalic-entertainment,macos,apple-appstore,teen,3.18,,2,38
stygian-reign-of-the-old-ones,2019-09-25,cultic-games,cultic-games,pc,gog,not-yet-rated,3.97,,5,38
stygian-reign-of-the-old-ones,2019-09-25,cultic-games,cultic-games,pc,steam,not-yet-rated,3.97,,5,38
stygian-reign-of-the-old-ones,2019-09-25,cultic-games,cultic-games,macos,apple-appstore,not-yet-rated,3.97,,5,38
stygian-reign-of-the-old-ones,2019-09-25,cultic-games,cultic-games,linux,gog,not-yet-rated,3.97,,5,38
stygian-reign-of-the-old-ones,2019-09-25,cultic-games,cultic-games,linux,steam,not-yet-rated,3.97,,5,38
genesis-alpha-one,2019-01-29,team17-digital,team17-digital-ltd,pc,epic-games,not-yet-rated,1.92,67.0,1,12
genesis-alpha-one,2019-01-29,team17-digital,team17-digital-ltd,pc,xbox-store,not-yet-rated,1.92,67.0,1,12
genesis-alpha-one,2019-01-29,team17-digital,team17-digital-ltd,pc,steam,not-yet-rated,1.92,67.0,1,12
genesis-alpha-one,2019-01-29,team17-digital,team17-digital-ltd,xbox-one,xbox-store,not-yet-rated,1.92,67.0,1,12
genesis-alpha-one,2019-01-29,team17-digital,team17-digital-ltd,playstation4,playstation-store,not-yet-rated,1.92,67.0,1,12
eliza,2019-08-11,zachtronics,zachtronics,pc,itch,mature,3.68,84.0,3,19
eliza,2019-08-11,zachtronics,zachtronics,pc,gog,mature,3.68,84.0,3,19
eliza,2019-08-11,zachtronics,zachtronics,pc,steam,mature,3.68,84.0,3,19
eliza,2019-08-11,zachtronics,zachtronics,nintendo-switch,nintendo,mature,3.68,84.0,3,19
eliza,2019-08-11,zachtronics,zachtronics,macos,apple-appstore,mature,3.68,84.0,3,19
eliza,2019-08-11,zachtronics,zachtronics,linux,itch,mature,3.68,84.0,3,19
eliza,2019-08-11,zachtronics,zachtronics,linux,gog,mature,3.68,84.0,3,19
eliza,2019-08-11,zachtronics,zachtronics,linux,steam,mature,3.68,84.0,3,19
whispers-of-a-machine,2019-04-16,clifftop-games,raw-fury,pc,steam,not-yet-rated,3.2,77.0,4,15
whispers-of-a-machine,2019-04-16,clifftop-games,raw-fury,pc,gog,not-yet-rated,3.2,77.0,4,15
whispers-of-a-machine,2019-04-16,clifftop-games,raw-fury,ios,apple-appstore,not-yet-rated,3.2,77.0,4,15
whispers-of-a-machine,2019-04-16,clifftop-games,raw-fury,macos,apple-appstore,not-yet-rated,3.2,77.0,4,15
